# Avida instruction execution data
# Fri Jan 27 10:42:26 2017
#  1: Update
#  2: nop-A
#  3: nop-B
#  4: nop-C
#  5: if-n-equ
#  6: if-less
#  7: if-label
#  8: mov-head
#  9: jmp-head
# 10: get-head
# 11: set-flow
# 12: shift-r
# 13: shift-l
# 14: inc
# 15: dec
# 16: push
# 17: pop
# 18: swap-stk
# 19: swap
# 20: add
# 21: sub
# 22: nand
# 23: h-copy
# 24: h-alloc
# 25: h-divide
# 26: sense-resource0
# 27: time
# 28: IO
# 29: h-search

900 49213 2602 188613 2793 2872 407036 407874 1877 2513 2889 3659 3336 3839 2605 2595 2869 2459 3965 3508 2888 3150 409809 3595 3595 3019 3385 2871 9361 
910 49946 2871 187553 2970 2946 408820 409423 1846 2540 2951 3647 3476 3891 2613 2638 2826 2496 3985 3663 2901 3196 411440 3597 3597 3041 3322 2850 9360 
920 48613 2990 186788 2916 2848 408208 408431 1723 2496 2948 3652 3358 3904 2654 2605 2828 2544 3968 3621 2881 3282 410507 3598 3598 3116 3428 2924 9419 
930 49506 2893 185951 2944 2925 410034 410201 1798 2534 2932 3784 3405 3885 2693 2579 2874 2533 3943 3465 2911 3338 412231 3600 3600 3334 3387 2982 9467 
940 48761 2884 185718 2968 2988 410606 410586 1789 2522 3017 3725 3378 3943 2685 2620 2905 2474 3927 3547 2943 3326 412582 3597 3597 3313 3418 2928 9444 
950 48755 2794 184277 3082 2953 410606 410444 1757 2527 3027 3659 3398 4025 2722 2731 2931 2487 3928 3511 2957 3384 412439 3594 3594 3472 3377 2971 9471 
960 49234 2247 183641 3142 2971 411167 410882 1870 2491 3072 3669 3393 4074 2739 2712 3048 2527 3962 3476 2954 3419 412891 3597 3597 3278 3483 2998 9472 
970 52608 2329 183537 3113 2950 411460 411716 1841 2509 3114 3742 3526 4206 2910 2662 3000 2966 4082 3598 3030 3438 413851 3596 3596 3283 3488 3016 9457 
980 51821 2321 182302 3201 2971 411277 411477 1789 2505 3177 3737 3461 4231 3035 2697 3007 2961 4126 4093 3087 3455 413715 3599 3599 3410 3411 3113 9511 
990 52151 2389 181285 3198 3019 411994 412300 1786 2566 3148 3732 3486 4357 3135 2780 3029 3062 4091 3891 3022 3586 414583 3599 3599 3426 3529 3113 9498 
1000 52014 2359 181302 3212 3043 411231 411907 1884 2595 3174 3799 3461 4259 3191 2876 3107 3005 4079 3938 3025 3668 414334 3592 3592 3453 3654 3104 9460 
1010 52549 2545 180916 3210 3214 412393 413261 1971 2795 3247 3781 3462 4348 3382 2797 3081 2830 4097 3806 3072 3641 415744 3597 3597 3489 3852 3091 9464 
1020 52542 2695 179363 3204 3223 412212 413221 1989 2761 3251 3938 3517 4265 3394 2823 3149 2872 4166 3863 3070 3557 416044 3596 3596 3501 3734 3088 9501 
1030 50824 2658 178209 3263 3260 409836 410679 1941 2783 3325 3860 3595 4269 3302 2862 3205 2922 4072 3906 3100 3570 413274 3596 3596 3475 3670 3278 9566 
1040 51888 2793 177540 3300 3329 412225 412854 1915 2754 3426 3805 3601 4239 3203 2776 3197 2899 4018 3979 3231 3669 415488 3594 3594 3524 3688 3190 9647 
1050 52662 2785 176900 3384 3449 413260 413857 1894 2722 3444 3922 3675 4322 3129 2798 3201 2864 4094 3996 3252 3663 416824 3597 3597 3423 3797 3200 9717 
1060 51809 2599 175867 3557 3312 413829 413919 1918 2698 3414 3865 3593 4347 3349 2837 3217 2923 4162 3916 3235 3612 416879 3597 3597 3453 3821 3188 9752 
1070 54066 2689 176014 3559 3249 414952 414886 2059 2728 3429 3921 3672 4396 3537 2827 3149 2893 4193 3877 3318 3733 417968 3596 3596 3499 3721 3238 9798 
1080 51980 2732 175353 3509 3273 413154 413146 2078 2754 3454 4085 3591 4469 3524 2876 3159 2859 4137 3858 3511 3782 416304 3596 3596 3594 3709 3247 9772 
1090 51909 2690 174922 3473 3305 411395 411957 2044 2772 3488 4168 3879 4541 3658 2956 3260 2967 4087 3901 3468 3704 415063 3600 3600 3647 3579 3221 9786 
1100 50050 2591 173756 3468 3338 410081 410215 2012 2824 3549 4331 3875 4515 3692 2910 3258 2836 4132 4005 3371 3674 413381 3598 3598 3655 3532 3255 9807 
1110 51973 2579 172722 3453 3337 412510 412657 2044 2828 3724 4255 4012 4529 3645 2947 3285 2820 4193 4068 3327 3667 415574 3598 3598 3537 3687 3289 9818 
1120 52239 2576 172717 3558 3539 411234 411301 1992 2982 3761 4191 4043 4810 3793 3023 3429 2827 4178 4131 3349 3750 414423 3595 3595 3626 3803 3245 9813 
1130 50860 2531 171863 3638 3815 409432 409624 1946 2963 3806 4155 4142 4734 4059 3007 3470 2866 4368 4301 3292 3811 412909 3599 3599 3673 3773 3309 9896 
1140 53164 2634 170811 3657 3829 411855 412267 2040 3164 3811 4099 4043 4752 3690 3043 3502 2924 4344 4398 3342 3821 415409 3598 3598 3675 4026 3365 9937 
1150 52483 2851 170342 3807 3830 411004 411604 2022 3088 4080 4042 4013 5090 3818 3242 3554 2993 4274 4501 3394 3837 414741 3595 3595 3723 4021 3497 9922 
1160 52903 2953 169979 3823 3789 411368 412013 1930 3029 4047 4290 3964 5152 3925 3341 3562 2961 4373 4395 3381 3874 415745 3599 3599 3732 3787 3408 9996 
1170 51666 2811 168404 3750 3722 413068 413128 1962 2933 3976 3973 3971 4949 3988 3356 3634 2976 4346 4360 3514 4348 416818 3597 3597 3724 3734 3261 10035 
1180 54177 2880 168010 3776 3746 413353 413823 2068 2919 3925 3995 4231 4758 4184 3527 3621 2931 4649 4390 3754 4337 417696 3594 3594 3713 4053 3148 10071 
1190 52287 2804 168367 3737 3774 411604 411765 2023 2917 4017 4082 4220 4882 3950 3303 3642 2979 4687 4479 3606 4505 415560 3598 3598 3787 4137 3165 10139 
1200 54262 2631 166769 3711 3823 414033 413777 2030 2917 4052 4106 4155 5011 3849 3304 3663 2930 4621 4478 3540 4542 417759 3591 3591 3825 4202 3122 10104 
1210 53408 2781 167737 3717 3921 410374 410382 2163 2943 4120 4278 4304 4977 4037 3331 3692 2927 4519 4666 3597 4600 414462 3595 3595 3920 4486 3235 10114 
1220 54697 2847 166548 3686 3909 413015 412809 2046 3016 4177 4163 4423 5068 4275 3305 3631 2956 4629 4553 3593 5114 417005 3595 3595 3852 4214 3337 10133 
1230 55000 2736 165051 3710 3945 412877 413382 1926 2913 4230 4088 4339 5134 4355 4091 3584 3227 4592 4592 3622 5103 418033 3596 3596 3827 4173 3304 10160 
1240 53452 2743 164312 3793 4009 413450 413523 1913 2935 4246 4129 4209 5230 4316 3643 3678 3114 4715 4496 3646 4720 418293 3596 3596 3716 4190 3352 10146 
1250 51592 2684 163875 3787 4305 411978 411647 1909 2995 4267 4203 4221 5152 4325 3328 3695 3119 4787 4525 3922 4773 416324 3596 3596 3913 4092 3409 10202 
1260 54258 2716 163978 3760 4179 414888 415110 1922 3029 4216 4212 4197 5155 4538 3517 3707 3052 4590 4720 3943 4778 419648 3597 3597 3974 4208 3437 10185 
1270 53876 2830 162885 3809 4105 414480 414421 1899 3042 4290 4409 4165 5070 4728 3505 3769 3051 4573 4663 3913 4752 418998 3595 3595 4015 4154 3360 10211 
1280 51487 2847 161489 3852 4017 410418 410443 1859 3297 4266 4350 4252 5305 4853 3505 3706 3116 4696 4453 3770 4770 415274 3597 3597 3864 4120 3333 10238 
1290 52218 2787 162921 3861 4029 411959 411373 1999 3212 4309 4584 4237 5682 4968 3433 3704 3105 4846 4395 3980 4800 416270 3598 3598 3899 4231 3369 10204 
1300 50166 2790 161557 3845 3972 409900 409717 1881 3224 4375 4556 4311 5595 4689 3465 3703 3266 4823 4508 3945 4888 414808 3599 3599 4007 4155 3360 10184 
1310 49576 2785 159642 3950 3866 410291 409684 1815 3243 4458 4488 4284 5311 4697 3345 3760 3041 4828 4481 3765 4843 414892 3600 3600 4029 4157 3362 10232 
1320 49917 2826 158759 3959 3866 410597 410279 1847 3200 4525 4514 4280 5315 4901 3433 3703 3348 4918 4458 3810 5016 415485 3595 3595 3907 4204 3451 10234 
1330 49061 2946 158164 4042 3951 409109 408887 1839 3319 4603 4594 4424 5356 4406 3730 4009 3358 4798 4476 3831 4397 414005 3597 3597 3928 4187 3512 10126 
1340 48710 2781 156469 4151 3964 407781 407626 1857 3301 4610 4749 4417 5463 4273 3529 3888 3336 4791 4491 3795 4376 413479 3593 3593 3956 4179 3663 10200 
1350 48795 2840 156282 4140 3972 407737 407714 1855 3273 4576 4849 4473 5460 4404 3472 3975 3220 4848 4538 3854 4398 413909 3597 3597 3944 4208 3649 10192 
1360 47239 2927 156377 4184 4003 405693 405665 1855 3309 4523 4857 4436 5535 4162 3376 3894 3288 4815 4542 3869 4419 411713 3597 3597 4017 4243 3642 10232 
1370 48375 2830 155978 4304 4282 405755 405867 1810 3449 4553 4973 4526 5634 4112 3379 3853 3448 4921 4562 3978 4393 412149 3597 3597 4214 4196 3831 10312 
1380 50244 2873 156030 4483 4407 406966 406927 1818 3453 4544 5017 4911 5729 4106 3423 4231 3467 4996 4684 4050 4443 413481 3598 3598 4225 4236 4058 10353 
1390 49223 2917 155336 4470 4265 405101 405124 1838 3311 4651 5002 4805 5892 4253 3391 3977 3905 5025 4674 3862 4615 411760 3597 3597 4247 4220 4029 10384 
1400 49421 2914 154692 4428 4236 407032 406399 1812 3336 4770 4676 4782 5563 4255 3409 4015 3850 4961 4744 3850 4453 413169 3596 3596 4195 4204 4239 10366 
1410 48061 3132 153916 4579 4372 406051 405169 1787 3343 4805 4843 4867 5534 4184 3396 4107 3830 5059 4784 3933 4482 412396 3598 3598 4268 4533 4158 10359 
1420 45839 3085 153682 4427 4351 402094 401585 1883 3332 4867 4715 4900 5490 4094 3568 4102 3856 5208 4765 3908 4551 409217 3596 3596 4117 4437 4023 10346 
1430 44770 3157 152013 4321 4309 399736 399559 1815 3362 4930 4667 4854 5492 4161 3650 4139 3792 5256 4897 3999 4571 407250 3593 3593 3977 4376 4043 10384 
1440 43630 3183 150734 4447 4256 398720 398725 1776 3449 5010 4582 4970 5501 4224 3601 4196 3762 5198 4860 4037 4643 406440 3596 3596 4094 4308 4220 10452 
1450 45376 3593 150148 4498 4328 400271 400686 1832 3516 5048 4895 5372 5705 4235 3632 4122 3717 5389 5050 3987 4708 409072 3596 3596 4147 4451 4217 10486 
1460 45226 3604 150047 4403 4230 399806 400174 1793 3555 5064 4627 5126 5689 4220 3642 3928 3613 5222 5095 3994 4674 408589 3597 3597 4137 4379 4020 10489 
1470 45702 3387 148992 4579 4319 398849 399692 1828 3755 5069 4695 5274 5725 4260 3603 3985 3590 5232 5092 4243 5096 408784 3596 3596 4130 4323 4082 10502 
1480 44701 3222 149299 4609 4349 398108 398289 1806 3754 5113 4918 5572 5636 4235 3753 4081 3700 5323 5207 4256 4979 407506 3596 3596 4348 4395 4376 10598 
1490 44804 3240 148571 4601 4381 396911 397701 1812 3905 5147 4765 6038 5522 4532 3998 4063 3706 5390 5088 4209 5011 407049 3597 3597 4434 4406 4426 10592 
1500 43116 3216 150082 4985 4615 397623 397616 1818 4074 5144 5068 5786 5651 4375 4039 4300 3697 5344 5094 4128 4725 406299 3598 3598 4519 4607 4363 10637 
1510 41109 3197 149490 4965 4609 398310 397523 1807 3963 5143 5050 5339 5636 4407 4001 4367 3653 5322 5077 4149 4659 406669 3598 3598 4548 4763 4299 10705 
1520 41640 3075 148334 5031 4673 398332 397840 1816 4071 5069 5308 5581 5483 4537 3683 4455 3966 5347 5069 4207 4839 406828 3600 3600 4579 4757 4312 10729 
1530 41656 3104 147230 4988 4716 398431 397782 1803 4209 5109 5324 5559 5544 4476 3608 4539 3795 5426 5054 4221 4712 406766 3595 3595 4627 4674 4421 10670 
1540 41528 3130 146268 4907 4632 400461 398681 1827 4004 5141 5273 5850 5505 4504 3591 4545 3917 5295 5170 4201 4986 408083 3598 3598 4738 4643 4471 10695 
1550 44500 3149 145113 4767 4419 401650 400238 1895 4016 5251 5094 5913 5638 4597 3687 4342 3931 5387 5339 4418 5089 409660 3599 3599 4601 4551 4534 10775 
1560 44368 3100 143550 4730 4408 403153 401385 2011 3894 5254 5029 5654 5694 4628 3793 4299 3891 5223 5293 4320 4944 410802 3596 3596 4557 4453 4739 10758 
1570 45326 3047 143971 4693 4340 406186 404493 1924 3900 5249 5257 5589 5878 4657 3718 4318 3919 5278 5186 4304 5157 414636 3600 3600 4471 4752 4550 10807 
1580 44664 3035 142211 4596 4321 402145 401049 2214 3768 5227 5173 5485 5944 4620 3664 4274 4005 5325 5264 4414 5024 410637 3597 3597 4458 4452 4573 10816 
