# Avida resource data
# Mon Jan 16 11:17:28 2017
# First column gives the current update, all further columns give the quantity
# of the particular resource at that update.
#  1: Update
#  2: day
#  3: night

0 0 0 
10 0 0 
20 0 0 
30 0 0 
40 0 0 
50 0 0 
60 0 0 
70 0 0 
80 0 0 
90 0 0 
100 0 0 
110 0 0 
120 0 0 
130 0 0 
140 0 0 
150 0 0 
160 0 0 
170 0 0 
180 0 0 
190 0 0 
200 0 0 
210 0 0 
220 0 0 
230 0 0 
240 0 0 
250 0 0 
260 100 0 
270 100 0 
280 100 0 
290 100 0 
300 100 0 
310 100 0 
320 100 0 
330 100 0 
340 100 0 
350 100 0 
360 100 0 
370 100 0 
380 100 0 
390 100 0 
400 100 0 
410 100 0 
420 100 0 
430 100 0 
440 100 0 
450 100 0 
460 100 0 
470 100 0 
480 100 0 
490 100 0 
500 100 0 
510 0 100 
520 0 100 
530 0 100 
540 0 100 
550 0 100 
560 0 100 
570 0 100 
580 0 100 
590 0 100 
600 0 100 
610 0 100 
620 0 100 
630 0 100 
640 0 100 
650 0 100 
660 0 100 
670 0 100 
680 0 100 
690 0 100 
700 0 100 
710 0 100 
720 0 100 
730 0 100 
740 0 100 
750 0 100 
760 100 0 
770 100 0 
780 100 0 
790 100 0 
800 100 0 
810 100 0 
820 100 0 
830 100 0 
840 100 0 
850 100 0 
860 100 0 
870 100 0 
880 100 0 
890 100 0 
900 100 0 
910 100 0 
920 100 0 
930 100 0 
940 100 0 
950 100 0 
960 100 0 
970 100 0 
980 100 0 
990 100 0 
1000 100 0 
1010 0 100 
1020 0 100 
1030 0 100 
1040 0 100 
1050 0 100 
1060 0 100 
1070 0 100 
1080 0 100 
1090 0 100 
1100 0 100 
1110 0 100 
1120 0 100 
1130 0 100 
1140 0 100 
1150 0 100 
1160 0 100 
1170 0 100 
1180 0 100 
1190 0 100 
1200 0 100 
1210 0 100 
1220 0 100 
1230 0 100 
1240 0 100 
1250 0 100 
1260 100 0 
1270 100 0 
1280 100 0 
1290 100 0 
1300 100 0 
1310 100 0 
1320 100 0 
1330 100 0 
1340 100 0 
1350 100 0 
1360 100 0 
1370 100 0 
1380 100 0 
1390 100 0 
1400 100 0 
1410 100 0 
1420 100 0 
1430 100 0 
1440 100 0 
1450 100 0 
1460 100 0 
1470 100 0 
1480 100 0 
1490 100 0 
1500 100 0 
1510 0 100 
1520 0 100 
1530 0 100 
1540 0 100 
1550 0 100 
1560 0 100 
1570 0 100 
1580 0 100 
1590 0 100 
1600 0 100 
1610 0 100 
1620 0 100 
1630 0 100 
1640 0 100 
1650 0 100 
1660 0 100 
1670 0 100 
1680 0 100 
1690 0 100 
1700 0 100 
1710 0 100 
1720 0 100 
1730 0 100 
1740 0 100 
1750 0 100 
1760 100 0 
1770 100 0 
1780 100 0 
1790 100 0 
1800 100 0 
1810 100 0 
1820 100 0 
1830 100 0 
1840 100 0 
1850 100 0 
1860 100 0 
1870 100 0 
1880 100 0 
1890 100 0 
1900 100 0 
1910 100 0 
1920 100 0 
1930 100 0 
1940 100 0 
1950 100 0 
1960 100 0 
1970 100 0 
1980 100 0 
1990 100 0 
2000 100 0 
2010 0 100 
2020 0 100 
2030 0 100 
2040 0 100 
2050 0 100 
2060 0 100 
2070 0 100 
2080 0 100 
2090 0 100 
2100 0 100 
2110 0 100 
2120 0 100 
2130 0 100 
2140 0 100 
2150 0 100 
2160 0 100 
2170 0 100 
2180 0 100 
2190 0 100 
2200 0 100 
2210 0 100 
2220 0 100 
2230 0 100 
2240 0 100 
2250 0 100 
2260 100 0 
2270 100 0 
2280 100 0 
2290 100 0 
2300 100 0 
2310 100 0 
2320 100 0 
2330 100 0 
2340 100 0 
2350 100 0 
2360 100 0 
2370 100 0 
2380 100 0 
2390 100 0 
2400 100 0 
2410 100 0 
2420 100 0 
2430 100 0 
2440 100 0 
2450 100 0 
2460 100 0 
2470 100 0 
2480 100 0 
2490 100 0 
2500 100 0 
2510 0 100 
2520 0 100 
2530 0 100 
2540 0 100 
2550 0 100 
2560 0 100 
2570 0 100 
2580 0 100 
2590 0 100 
2600 0 100 
2610 0 100 
2620 0 100 
2630 0 100 
2640 0 100 
2650 0 100 
2660 0 100 
2670 0 100 
2680 0 100 
2690 0 100 
2700 0 100 
2710 0 100 
2720 0 100 
2730 0 100 
2740 0 100 
2750 0 100 
2760 100 0 
2770 100 0 
2780 100 0 
2790 100 0 
2800 100 0 
2810 100 0 
2820 100 0 
2830 100 0 
2840 100 0 
2850 100 0 
2860 100 0 
2870 100 0 
2880 100 0 
2890 100 0 
2900 100 0 
2910 100 0 
2920 100 0 
2930 100 0 
2940 100 0 
2950 100 0 
2960 100 0 
2970 100 0 
2980 100 0 
2990 100 0 
3000 100 0 
3010 0 100 
3020 0 100 
3030 0 100 
3040 0 100 
3050 0 100 
3060 0 100 
3070 0 100 
3080 0 100 
3090 0 100 
3100 0 100 
3110 0 100 
3120 0 100 
3130 0 100 
3140 0 100 
3150 0 100 
3160 0 100 
3170 0 100 
3180 0 100 
3190 0 100 
3200 0 100 
3210 0 100 
3220 0 100 
3230 0 100 
3240 0 100 
3250 0 100 
3260 100 0 
3270 100 0 
3280 100 0 
3290 100 0 
3300 100 0 
3310 100 0 
3320 100 0 
3330 100 0 
3340 100 0 
3350 100 0 
3360 100 0 
3370 100 0 
3380 100 0 
3390 100 0 
3400 100 0 
3410 100 0 
3420 100 0 
3430 100 0 
3440 100 0 
3450 100 0 
3460 100 0 
3470 100 0 
3480 100 0 
3490 100 0 
3500 100 0 
3510 0 100 
3520 0 100 
3530 0 100 
3540 0 100 
3550 0 100 
3560 0 100 
3570 0 100 
3580 0 100 
3590 0 100 
3600 0 100 
3610 0 100 
3620 0 100 
3630 0 100 
3640 0 100 
3650 0 100 
3660 0 100 
3670 0 100 
3680 0 100 
3690 0 100 
3700 0 100 
3710 0 100 
3720 0 100 
3730 0 100 
3740 0 100 
3750 0 100 
3760 100 0 
3770 100 0 
3780 100 0 
3790 100 0 
3800 100 0 
3810 100 0 
3820 100 0 
3830 100 0 
3840 100 0 
3850 100 0 
3860 100 0 
3870 100 0 
3880 100 0 
3890 100 0 
3900 100 0 
3910 100 0 
3920 100 0 
3930 100 0 
3940 100 0 
3950 100 0 
3960 100 0 
3970 100 0 
3980 100 0 
3990 100 0 
4000 100 0 
4010 0 100 
4020 0 100 
4030 0 100 
4040 0 100 
4050 0 100 
4060 0 100 
4070 0 100 
4080 0 100 
4090 0 100 
4100 0 100 
4110 0 100 
4120 0 100 
4130 0 100 
4140 0 100 
4150 0 100 
4160 0 100 
4170 0 100 
4180 0 100 
4190 0 100 
4200 0 100 
4210 0 100 
4220 0 100 
4230 0 100 
4240 0 100 
4250 0 100 
4260 100 0 
4270 100 0 
4280 100 0 
4290 100 0 
4300 100 0 
4310 100 0 
4320 100 0 
4330 100 0 
4340 100 0 
4350 100 0 
4360 100 0 
4370 100 0 
4380 100 0 
4390 100 0 
4400 100 0 
4410 100 0 
4420 100 0 
4430 100 0 
4440 100 0 
4450 100 0 
4460 100 0 
4470 100 0 
4480 100 0 
4490 100 0 
4500 100 0 
4510 0 100 
4520 0 100 
4530 0 100 
4540 0 100 
4550 0 100 
4560 0 100 
4570 0 100 
4580 0 100 
4590 0 100 
4600 0 100 
4610 0 100 
4620 0 100 
4630 0 100 
4640 0 100 
4650 0 100 
4660 0 100 
4670 0 100 
4680 0 100 
4690 0 100 
4700 0 100 
4710 0 100 
4720 0 100 
4730 0 100 
4740 0 100 
4750 0 100 
4760 100 0 
4770 100 0 
4780 100 0 
4790 100 0 
4800 100 0 
4810 100 0 
4820 100 0 
4830 100 0 
4840 100 0 
4850 100 0 
4860 100 0 
4870 100 0 
4880 100 0 
4890 100 0 
4900 100 0 
4910 100 0 
4920 100 0 
4930 100 0 
4940 100 0 
4950 100 0 
4960 100 0 
4970 100 0 
4980 100 0 
4990 100 0 
5000 100 0 
5010 0 100 
5020 0 100 
5030 0 100 
5040 0 100 
5050 0 100 
5060 0 100 
5070 0 100 
5080 0 100 
5090 0 100 
5100 0 100 
5110 0 100 
5120 0 100 
5130 0 100 
5140 0 100 
5150 0 100 
5160 0 100 
5170 0 100 
5180 0 100 
5190 0 100 
5200 0 100 
5210 0 100 
5220 0 100 
5230 0 100 
5240 0 100 
5250 0 100 
5260 100 0 
5270 100 0 
5280 100 0 
5290 100 0 
5300 100 0 
5310 100 0 
5320 100 0 
5330 100 0 
5340 100 0 
5350 100 0 
5360 100 0 
5370 100 0 
5380 100 0 
5390 100 0 
5400 100 0 
5410 100 0 
5420 100 0 
5430 100 0 
5440 100 0 
5450 100 0 
5460 100 0 
5470 100 0 
5480 100 0 
5490 100 0 
5500 100 0 
5510 0 100 
5520 0 100 
5530 0 100 
5540 0 100 
5550 0 100 
5560 0 100 
5570 0 100 
5580 0 100 
5590 0 100 
5600 0 100 
5610 0 100 
5620 0 100 
5630 0 100 
5640 0 100 
5650 0 100 
5660 0 100 
5670 0 100 
5680 0 100 
5690 0 100 
5700 0 100 
5710 0 100 
5720 0 100 
5730 0 100 
5740 0 100 
5750 0 100 
5760 100 0 
5770 100 0 
5780 100 0 
5790 100 0 
5800 100 0 
5810 100 0 
5820 100 0 
5830 100 0 
5840 100 0 
5850 100 0 
5860 100 0 
5870 100 0 
5880 100 0 
5890 100 0 
5900 100 0 
